-14084,-18475,-10789,-12737,27875,-13231,15907,-29057,13805,2571,10441,15851,14939,14677,2349,18261,22761,21409,20721,18165,24265,13243,32767,-2321,15849,-15029,-14053,-8215,-27475,-18655,-21139,-23683,-6345,-26497,3307,-5697,12233,-8813,14593,-12743,32767,587,28891,2543,11819,-395,2389,5227,-10195,-27989,-10761,-19893,28761,-7333,-15365,-18753,-20191,-26149,-16289,-8651,-21421,-21973,27297,-26795
-3436,-15633,-12837,-5483,21227,-5333,4117,-24587,7573,129,-1467,13579,2859,13589,-9221,13975,26389,19777,19245,19977,15955,16667,30579,-1427,18103,-14659,-14057,-8427,-24175,-8299,-21427,-15009,-2671,-25097,6647,-3477,15413,-5445,19721,-9861,32767,3369,32661,5813,15915,2389,1659,7541,-4319,-23441,-4763,-16235,32767,-2101,-10405,-15469,-16749,-20739,-11435,-1089,-19013,-19683,16909,-23237
7496,-7813,-12955,4161,11765,5077,-7829,-20181,-3305,-2385,-12929,9939,-9431,9429,-20749,8151,26987,15779,16101,19083,12869,18123,26997,-337,18065,-12563,-12373,-7627,-21075,2563,-20339,-8449,1243,-23297,9525,-1035,17141,-1419,22729,-6101,29257,5847,23497,8501,18283,5059,789,8841,1957,-18507,1951,-11259,32767,3413,-4183,-9171,-10995,-13013,-6441,7181,-13247,-13397,6673,-20651
18474,2521,-11075,14491,1247,16233,-19691,-13221,-15413,-4011,-19797,5241,-21633,2147,-29267,-699,24341,9793,10627,16851,7351,17335,21665,875,16477,-9131,-9269,-5943,-15173,13487,-17067,-913,4951,-19241,11211,1419,16961,2869,22977,-1757,24153,7467,17131,10157,18507,6979,-203,9099,7927,-10859,8635,-4933,28193,8451,2709,-875,-3157,-2997,1371,15401,-4287,-3645,165,-14261
29362,13609,-7083,25109,-9291,27605,-30125,-3561,-27863,-4883,-27905,-767,-30135,-7405,-23041,-11013,19499,2987,2699,13877,-1109,14737,13927,2251,13621,-4085,-4737,-3349,-6573,24357,-12049,8157,8081,-13357,12075,3729,15659,6963,21045,2743,17069,8491,14225,11201,16971,8353,-651,8777,13163,-1417,14697,2221,25431,13097,9943,8649,5855,8075,10883,23077,5877,7563,-3055,-5545
32766,24981,-2133,32767,-18753,32767,-24705,7185,-27877,-5381,-22345,-7477,-22997,-18357,-25897,-21995,12203,-4535,-7185,9013,-11371,9963,3627,3399,8565,2263,981,73,3479,32767,-5085,18005,10429,-5109,11767,5643,12779,10697,16301,7209,8021,8565,7339,10997,13035,8747,-1179,7221,16645,9163,19305,9515,18821,16151,16549,19221,15777,19665,21321,28417,16555,19381,-9839,4063
32766,32767,3397,32767,-25793,32767,-14687,18171,-17813,-5577,-15445,-14101,-16235,-29847,-20843,-31557,3145,-12201,-17901,2135,-22401,3401,-8085,3547,1745,8085,6501,3423,14025,32767,3467,28205,10817,4723,9125,6275,7499,12581,8657,9877,-2811,6953,-2523,8555,6575,7275,-2569,3909,16619,20037,19989,14485,8837,15339,19625,29601,25105,29801,31881,25227,27333,30837,-19585,13973
32766,32767,9545,32767,-26539,31339,-9179,29261,-13183,-4501,-13499,-19253,-14163,-31297,-13271,-31595,-6635,-18707,-27251,-6117,-31621,-4315,-20443,3531,-6551,13973,12117,6981,24739,32767,12193,32767,9557,15019,5077,6103,675,13329,-515,10973,-14465,4339,-13707,5037,-1067,4933,-3563,-181,15195,30497,18453,18275,-2515,12981,21573,32767,32767,30165,32767,20545,32767,30437,-28963,23971
24274,29473,14915,24741,-20779,23397,-6727,32767,-10859,-2229,-10955,-20061,-11031,-31489,-4201,-31333,-16549,-22245,-22469,-14481,-31651,-12069,-31525,3491,-14225,18805,16929,9819,32767,28843,21123,32767,7383,25515,731,5291,-6725,13163,-10347,11285,-26441,1255,-25477,1313,-8737,2453,-2977,-3713,12291,32075,14985,20181,-14347,9567,21001,32767,32767,26157,25879,15081,30213,25809,-23557,32767
20186,18819,17963,22323,-15143,22293,-1909,26897,-6511,373,-7273,-17937,-6797,-25275,6921,-26729,-22859,-21239,-17099,-19595,-31633,-17163,-30213,3019,-18293,20581,18961,11027,32767,20649,28267,32767,3979,31697,-3177,3349,-12013,10971,-18027,9407,-27881,-1917,-31945,-2315,-13797,-297,-1381,-6059,7323,24779,9289,17243,-26435,4619,16971,28969,30821,22513,18805,8123,26293,23329,-14721,32767
