24896,30211,-7253,15489,-14255,17537,-15273,12663,-20437,-15477,-8149,-27579,-18839,-30673,2667,-10241,-18825,-19073,-19713,-18881,-21099,-16795,-27307,-6765,-19497,-827,-1515,1515,11759,12177,6949,11061,2539,9387,2613,2449,-331,5205,-1555,5057,-3861,3275,-4975,4009,-1361,4329,175,2179,11499,25413,12433,21509,2049,20229,15701,21123,26219,22177,25497,13237,32137,27779,-28673,20693
26962,27403,-6107,16729,-11927,19139,-12333,13213,-18177,-14571,-4681,-26257,-15653,-24437,13101,-6795,-19463,-16303,-17269,-18433,-22109,-16843,-25729,-6667,-19073,-837,-1527,1259,10881,11317,8201,12875,2515,10619,2635,2381,197,5481,-1353,5485,-4319,3369,-5739,4267,-885,4655,3829,2129,9077,26625,10881,22483,-1461,21569,14913,23131,28395,23561,26881,14443,28245,24649,-19797,27777
25236,24055,-3963,15145,-7683,17963,-7605,11947,-13403,-11351,3077,-21213,-9419,-14227,24097,-2053,-16963,-10987,-13221,-15019,-19777,-14337,-20677,-5423,-15267,-559,-1135,809,8259,8769,8337,13099,2197,10613,2405,2049,727,5125,-919,5141,-4267,3093,-5783,4097,-239,4501,7085,1833,5587,25035,7899,19619,-4491,19797,12149,22611,26907,22667,25621,13829,24809,21445,-10597,27429
19796,18275,-1173,10411,-2197,13825,-1641,8791,-6763,-6417,14123,-13313,-851,-2635,32767,2871,-12261,-3959,-6697,-9729,-14871,-10027,-13987,-3417,-9513,-203,-571,261,4523,5121,7493,11681,1609,9363,1983,1429,1315,4265,-219,4099,-3469,2467,-4817,3467,555,3851,9349,1365,791,20307,3509,13905,-6803,14303,7077,18475,21189,18615,21421,10561,18453,14849,-6459,24481
12202,10613,1347,3915,3113,7787,4439,4299,949,-875,26153,-4145,8997,9365,32767,6965,-6179,3601,1591,-3301,-8257,-4673,-5707,-1141,-2603,-59,-149,-395,-75,721,5295,8413,821,6697,1355,645,1811,2869,619,2325,-2069,1463,-2955,2371,1347,2635,10165,723,-4101,13365,-1371,6615,-8021,6933,1221,12299,13201,12699,15349,5845,9929,6005,-803,19267
3408,1499,3499,-3649,7809,789,10377,-1195,9595,4955,32767,5483,19585,21467,32453,9909,1057,10897,11169,3915,-379,1499,3835,1287,4955,65,309,-1045,-4907,-3927,2233,3989,-237,3063,367,-261,1825,939,1077,-65,-677,149,-957,651,1559,809,9301,-289,-8213,4773,-6075,-1477,-8523,-1071,-5003,4517,4097,5067,7625,139,329,-3851,7397,12437
-5944,-8747,5011,-11075,11029,-6135,14715,-6475,17707,10219,32767,14683,30465,32767,27211,11147,8685,16597,21291,11159,7637,7713,13797,3715,12023,469,1027,-1385,-8331,-7177,-1525,-1371,-1495,-1289,-969,-1213,1157,-1301,971,-2773,533,-1291,939,-1451,1197,-1365,6725,-1573,-11651,-5065,-10091,-10131,-8153,-9251,-10725,-4631,-5781,-4187,-1387,-6313,-9897,-14427,16961,4147
-14998,-19541,6165,-17057,13141,-11403,17099,-10469,23275,14571,32767,21877,32767,30571,19797,11269,15939,20329,28499,17577,14955,13467,23401,6085,17985,1317,2057,-1449,-10187,-8791,-5155,-6623,-2515,-5333,-2025,-1973,471,-2927,859,-4923,1805,-2347,2943,-2921,843,-2933,3291,-2331,-13261,-15425,-12379,-17569,-6389,-15339,-14267,-13621,-15371,-14011,-10925,-11747,-20481,-25225,27097,-5467
-20860,-30081,6583,-20651,13397,-14389,16467,-12891,24225,16779,26389,24811,32767,20339,10167,9595,21079,21249,24721,21001,19777,17033,30355,7441,20873,1995,2795,-1289,-10539,-8981,-7627,-10219,-2803,-7979,-2197,-2313,471,-3755,1429,-6101,3565,-2815,5321,-3413,1143,-3563,-37,-2235,-12833,-24865,-12739,-22693,-3259,-18395,-15787,-19731,-21505,-22539,-19733,-15451,-27205,-27179,32767,-15733
-21962,-30293,6101,-21691,11589,-15435,12885,-13731,21639,16707,14849,24331,28165,15029,-489,6485,23413,19349,22149,21281,21573,18059,31617,7873,21345,2475,3243,-961,-9707,-8067,-8949,-12021,-2579,-9301,-1843,-2279,651,-3881,1909,-6465,4779,-2793,6955,-3347,1373,-3691,-3211,-1745,-10441,-28419,-11317,-23697,459,-18821,-15137,-21993,-22849,-25985,-22823,-16901,-23429,-23045,32767,-25355
