-6092,5781,-6737,9061,7605,-6827,-6589,2443,8233,-4587,-6887,6277,10837,4171,7329,-1899,-9297,-6439,-5821,8145,-3701,12375,-5821,-7427,4181,4315,15947,-8137,-5291,-6549,9731,-5727,-7315,-5609,-5257,-5893,8821,-4933,5323,-8773,12649,-8101,4771,-5971,8901,9003,3819,3333,9237,-5349,11077,3513,8001,-3129,12213,9077,-8713,-2679,-4079,5593,-6571,3875,-2851,5643
-7408,3747,-3125,6181,4881,-3717,-7049,1323,5165,-2411,-6741,2755,7287,383,4853,-1481,-4817,-3589,-2253,5291,-1227,11669,-2277,-5765,2579,3113,13349,-5409,-3089,-4299,13277,-4791,-7081,-3019,-3067,-2965,3565,-1173,3585,-5515,8469,-5923,3461,-2283,6079,6689,2769,2357,3659,-2659,9163,2485,4741,-2517,7265,6049,-4341,-2005,-1109,2625,-3083,2267,-10107,3371
-4828,2059,-165,4123,3689,-2345,-3491,623,3703,-747,-2871,-209,4531,-2941,3757,-1161,-1833,-2295,1109,2629,789,7851,-603,-2565,1171,2027,6493,-4393,-1449,-857,6687,-2665,-4949,-735,-2219,-417,-891,2103,2331,-3221,4689,-3467,2357,759,3829,4973,1993,1579,-1099,-517,4715,1623,2641,-1931,3651,4003,-2387,-1317,1647,-277,-1169,837,-5187,1749
-3932,589,2281,2443,2467,-1141,-1675,223,2285,779,-943,-2133,2597,-5437,2731,-767,651,-1067,4059,933,2413,5801,959,-1115,139,1173,981,-3555,147,875,855,-1579,-4101,1205,-1259,1719,-4053,4793,1207,-1481,1915,-2187,1399,3157,2325,3797,1347,971,-4459,1301,2091,933,629,-1375,341,2107,-875,-693,3921,-2369,323,-187,-1313,299
-2992,-325,4029,949,1421,-55,35,21,1101,1861,901,-3105,823,-7507,1873,-431,2771,75,6161,-491,3345,4051,2067,235,-533,675,-3293,-2709,1365,2339,-4163,-517,-3089,2581,-447,3209,-5883,6545,405,117,-565,-863,641,4677,939,2653,855,555,-6473,2569,-277,459,-879,-885,-2453,535,491,-203,5331,-3661,1605,-701,1125,-721
-2092,-833,5033,-43,597,723,1263,-171,173,2339,2009,-3493,-571,-6677,1253,-273,3817,809,7381,-1237,3305,2605,2117,995,-1211,147,-2793,-2385,1427,2443,-7723,347,-2203,3237,171,3819,-6793,7797,-105,1269,-2263,117,163,5355,-203,1573,581,297,-6273,2955,-1911,95,-1809,-751,-3091,-673,943,-175,5459,-4531,1877,-1323,3243,-1321
-3532,-1735,943,133,-1291,-2577,-2379,-2987,-457,-2057,-2601,2141,2345,3257,2909,-4485,-2491,-4971,1519,3797,-3863,8321,-6037,-5537,207,619,6357,-8595,-6353,-4933,-3605,-1285,-3925,-37,-2671,-315,-421,3849,-2069,-2345,1953,-4997,-2721,-1205,-733,-1163,-3627,-3617,2689,-3787,2965,-3839,1749,-6915,6345,4189,-7109,-6437,-2133,1837,-5187,309,3467,-2333
-9438,4773,-9877,8785,5675,-10805,-12997,41,8791,-11681,-13335,13207,12627,16043,11365,-2891,-12755,-10789,-9067,13869,-14741,17749,-18357,-14021,11413,10241,16725,-4769,-9251,-14839,7113,-9707,-10645,-11243,-7275,-12427,10965,-7237,3501,-12577,13323,-13699,2853,-12731,6859,5877,245,2345,14371,-14775,12909,2911,12357,-2723,18561,14209,-14049,-4277,-11603,12599,-13995,10061,-4955,2569
-2352,15707,-14133,8365,6417,-3909,-11095,10091,12615,-8323,-11561,15081,15829,18581,6635,6395,-10827,-3289,-12691,21611,-21315,19725,-22689,-8661,13867,7019,18849,3861,-483,-12181,18785,-6491,-2075,-12841,2363,-23681,17323,-18245,10149,-11499,19013,-6683,9621,-11301,7659,4171,7425,9493,11631,-16501,16859,6377,9823,7205,16819,8617,-5907,5249,-6443,11091,-7499,5769,-15283,12267
5732,12187,-4567,-1803,-3113,5591,-607,7469,1877,1427,-197,4779,5907,9129,-3221,5547,-1945,7893,-3179,13483,-11739,10411,-12329,827,3619,-3691,9731,10373,8587,-1845,22635,2171,7611,-2379,6981,-15467,8085,-10531,2049,-2081,8709,4747,1811,-165,-577,-4503,1399,2467,365,-6069,7557,-1589,175,6825,5403,-2387,5621,6473,4259,813,2851,-3657,-11373,13573
11970,1785,6893,-13685,-10901,15515,10949,1193,-10197,12227,12203,-6747,-6057,-2629,-14167,3525,8539,18899,8257,2731,-27,-297,-443,10923,-7675,-13451,-629,14597,16465,9323,12757,12289,13313,9707,8361,-3415,-3467,1811,-6319,9121,-3749,16693,-5597,12139,-9745,-11211,-4155,-4339,-11859,5815,-3617,-5777,-10005,6571,-7093,-14443,17621,7635,15817,-10913,13713,-11651,-1421,3785
15592,-8443,18443,-22629,-14027,18389,21157,-1109,-17035,23189,21139,-17899,-17827,-13905,-18691,3333,16067,20651,18645,-8543,12333,-11393,11779,20945,-13569,-15683,-11331,17409,21761,20565,1355,20993,16603,21893,11711,9195,-15189,14891,-9353,18193,-16171,23531,-7395,23105,-15507,-13707,-4981,-5573,-18091,17973,-14871,-6581,-13521,7191,-16941,-21995,25409,8811,23907,-20483,20759,-14187,9273,-4947
16864,-11947,18835,-21379,-15649,19537,22605,-2115,-18273,23383,21801,-15211,-21059,-10405,-18519,2973,16907,21969,14785,-18517,22825,-22029,23915,25899,-14373,-16245,-20629,18843,23617,27723,-10477,21983,18197,21291,13729,19669,-13421,20947,-10795,19219,-19523,23883,-8211,18413,-17937,-15109,-5195,-5973,-11665,23317,-20203,-7003,-14683,7221,-17259,-21173,25253,9259,18133,-14581,21505,-15403,19637,-7989
17750,-12597,11593,-21509,-16459,21029,23569,-2475,-19285,15771,23553,-7675,-20939,-3217,-19383,2583,18779,23057,7351,-19289,17381,-23107,29883,26025,-10709,-13013,-20957,19477,17973,27913,-20341,22917,19125,14027,14757,13441,-6493,13733,-11541,20673,-20353,25217,-8421,11375,-19429,-15937,-5039,-5995,-5459,15835,-20331,-6795,-16123,6949,-19713,-21229,26257,9191,10219,-6661,22821,-12181,22987,-9541
18002,-6191,2891,-17957,-14597,20789,23813,-2181,-15125,6357,23915,1301,-17571,5589,-15633,2027,17099,18595,-1909,-17451,7301,-15349,21123,21313,-555,-3493,-12617,15595,7749,21339,-20481,21867,19347,5147,13557,3179,2065,4245,-8841,19105,-18581,23209,-5145,2133,-15443,-15085,-3667,-4105,3703,5591,-17443,-4205,-13783,5141,-15333,-12235,19157,5397,555,3405,17045,-2153,23619,-7573
